99.92280005500196, 11.820358448690499
129.26266312330995, 14.613275238047349
170.44628216326169, 18.363286015567887
200.38658790562843, 21.095056401088424
240.13450394350298, 24.53157435768257
300.3064480578178, 29.11572082431628
340.3091422574819, 32.505547434089976
400.6738888797201, 37.037768974870254
480.857792364639, 43.24750200256901
600.4687933279124, 51.74949446828073
719.5754832017975, 60.17981404665077
842.2448676601823, 68.29150695579497
1001.9136885828514, 79.09334569758042
1303.7497062264615, 98.18120176189979
1704.021134933145, 122.37373618674016
2006.2839638622336, 139.4362048098544
2397.182942975923, 162.15124346714265
